ID,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,MSigDB_gene_sets
REACTOME_SIGNALING_BY_NOTCH4,77,-0.3411438113545596,-1.1739245254303754,0.14823116655296756,0.7200338600451468,0.673102055364144,4015,"tags=56%, list=28%, signal=40%",5707/51107/4855/5684/5685/5694/10460/5711/5688/5706/5708/5718/5692/5705/8454/7979/5717/5690/5700/5719/5713/5689/7311/5714/5695/9861/5709/23462/5702/10213/5693/5682/9491/5701/5691/5686/5704/5687/10197/55851/5683/5715/84441,C2
WP_DNA_MISMATCH_REPAIR,23,-0.3411051869926113,-0.9281554250850731,0.5584631803628602,1,0.9348200032175431,3931,"tags=52%, list=28%, signal=38%",54107/5425/10714/4292/5395/5985/5982/9156/5111/5424/5427/56655,C2
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,31,-0.34110258916379543,-0.9918126929065051,0.4568575364029909,1,0.9348200032175431,2689,"tags=29%, list=19%, signal=24%",5437/5440/5435/5439/5438/5441/5436/3265/2249,C2
GOBP_ENDODERMAL_CELL_DIFFERENTIATION,38,-0.34093968690699206,-1.0299504367399297,0.39297072047373616,1,0.9917033964220897,941,"tags=11%, list=7%, signal=10%",3909/4838/2627/1303,C5
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,15,-0.34083718169165644,-0.8357058343682258,0.6793632541593302,1,0.9917033964220897,2903,"tags=27%, list=20%, signal=21%",51763/2039/1981/4092,C5
REACTOME_CLEC7A_DECTIN_1_SIGNALING,92,-0.34072208420342204,-1.202434306935161,0.10606960446608861,0.6389717107567632,0.5973235367055565,4015,"tags=59%, list=28%, signal=42%",5707/8945/5684/997/5685/5694/6885/5711/5688/7334/5706/5708/5718/5692/5705/8454/7979/5717/5690/5700/5719/5713/8915/5689/7311/5714/5695/5170/9861/5709/8517/5702/5970/10213/29108/5693/5682/9491/5701/84433/5691/5971/5534/5686/23198/5704/5687/3708/10197/4790/9020/1147/5683/5715,C2
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS,16,-0.34070036398564557,-0.851885650992761,0.6593604951005673,1,0.9348200032175431,1048,"tags=19%, list=7%, signal=17%",2322/3265/1026,C2
NEMETH_INFLAMMATORY_RESPONSE_LPS_DN,27,-0.3406978818585622,-0.9595322045850663,0.5085540838852097,1,0.9348200032175431,3076,"tags=37%, list=22%, signal=29%",328/899/6319/7884/2237/64393/5001/22824/7903/83593,C2
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,26,-0.34065812056165556,-0.9526563785850601,0.5201860549132948,1,0.9348200032175431,1629,"tags=19%, list=11%, signal=17%",10331/9435/6482/79369/176,C2
GOBP_IMP_METABOLIC_PROCESS,15,-0.3406455704225832,-0.8352360186788094,0.6799381939703187,1,0.9917033964220897,4131,"tags=67%, list=29%, signal=47%",471/5198/3251/159/2618/353/30833/271/4860/158,C5
ANDERSEN_CHOLANGIOCARCINOMA_CLASS1,40,-0.34064136307411297,-1.0443741492496932,0.3685676920452607,0.9925475518152149,0.9278533055814638,1004,"tags=20%, list=7%, signal=19%",404217/27063/56950/6696/3006/3754/5021/8365,C2
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP,17,-0.34061429372585683,-0.8638299917223566,0.6438866518646746,1,0.9348200032175431,42,"tags=18%, list=0%, signal=18%",3918/9338/9518,C2
GOBP_SPHINGOMYELIN_METABOLIC_PROCESS,15,-0.3404969727595313,-0.8348716689521463,0.6804772000431205,1,0.9917033964220897,2380,"tags=20%, list=17%, signal=17%",55627/6610/10924,C5
WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG,17,-0.340386975547637,-0.8632534913710003,0.6445263989764046,1,0.9348200032175431,1106,"tags=29%, list=8%, signal=27%",133522/2180/1468/2171/85329,C2
HP_DECREASED_CIRCULATING_FOLLICLE_STIMULATING_HORMONE_CONCENTRATION,16,-0.34038328773746446,-0.8478142653602397,0.6648323427984445,1,0.9917033964220897,4690,"tags=50%, list=33%, signal=34%",207/84231/8820/7015/8314/4771/89884/3730,C5
GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,38,-0.34014911549564697,-1.0275621862614481,0.3965895383265709,1,0.9917033964220897,577,"tags=13%, list=4%, signal=13%",6622/3491/3265/5724/301,C5
VERNELL_RETINOBLASTOMA_PATHWAY_DN,21,-0.3401433604694672,-0.9048442265461969,0.5906882924419562,1,0.9348200032175431,1069,"tags=14%, list=7%, signal=13%",8349/9052/5054,C2
KASLER_HDAC7_TARGETS_1_UP,157,-0.3397413278625638,-1.2857686151809395,0.02151394422310757,0.30499601593625497,0.2851163765988677,2176,"tags=28%, list=15%, signal=24%",51604/3416/64963/2194/84934/51116/1613/10452/28232/55884/1209/9188/23640/51228/122416/84959/149603/2193/55240/11338/54707/348180/83590/9435/115123/23180/64744/11187/64782/1844/7040/23457/1677/51239/9788/596/26233/652/3662/919/9854/51676/5133/11221,C2
WINZEN_DEGRADED_VIA_KHSRP,70,-0.33946994340104575,-1.1508762200997105,0.18366093366093367,0.7943146182633436,0.7425411940006804,1152,"tags=21%, list=8%, signal=20%",3491/79693/255488/59277/2669/2152/10924/56034/121268/56776/84189/1839/85480/858/9518,C2
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,21,-0.33935074673935706,-0.9002544019913161,0.602407685136395,1,0.9917033964220897,531,"tags=24%, list=4%, signal=23%",10019/4771/9146/8651/857,C5
BROWNE_HCMV_INFECTION_8HR_DN,37,-0.33927339484761776,-1.0240699254321308,0.4027573429240913,1,0.9348200032175431,496,"tags=22%, list=3%, signal=21%",221830/9404/5292/26278/4609/652/9242/89795,C2
GOBP_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER,55,-0.33923152522050787,-1.1026339585423273,0.2679729348745419,1,0.9917033964220897,4128,"tags=38%, list=29%, signal=27%",165918/55837/80349/6923/25920/7469/2146/51497/9646/23160/8312/123169/1025/26610/54623/6924/84337/9150/5438/8178/11047,C5
GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS,15,-0.33922556408585547,-0.8317542753591595,0.684537712458227,1,0.9917033964220897,1683,"tags=27%, list=12%, signal=24%",10049/133/6768/3491,C5
GOBP_REPRODUCTIVE_BEHAVIOR,17,-0.3391109149352958,-0.8570630734518389,0.652143043981914,1,0.9917033964220897,230,"tags=24%, list=2%, signal=23%",8932/63951/5021/23542,C5
HP_ARACHNOID_HEMANGIOMATOSIS,16,-0.3391002067037909,-0.8446184139681449,0.6698217037200088,1,0.9917033964220897,2078,"tags=69%, list=15%, signal=59%",2776/1743/6391/6389/4149/2271/4191/6392/54949/8402/6390,C5
PHONG_TNF_TARGETS_UP,54,-0.339007451165133,-1.0989583701383072,0.2729444834855938,0.9196176008118596,0.8596769285498518,985,"tags=19%, list=7%, signal=17%",8870/1969/2669/3725/3976/1959/10769/960/11221/1850,C2
GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT,47,-0.33880897177946384,-1.0668568707376949,0.3297825401827923,1,0.9917033964220897,850,"tags=15%, list=6%, signal=14%",2118/23764/4831/652/9573/2810/360,C5
GOCC_U1_SNRNP,19,-0.33879553128815154,-0.8794450051482224,0.6291295381143235,1,0.9917033964220897,4498,"tags=68%, list=32%, signal=47%",6632/6625/6634/6635/6636/6629/6638/55692/6631/51631/6628/6637/100130932,C5
ZHAN_EARLY_DIFFERENTIATION_GENES_DN,33,-0.3385478311827528,-0.9988671239874548,0.44718220231125594,1,0.9348200032175431,3070,"tags=42%, list=22%, signal=33%",2305/1478/6631/899/7014/3566/991/4968/391/50618/2113/4609/3265/6689,C2
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,21,-0.33854395252223785,-0.9005895056986545,0.5972748229869916,1,0.9348200032175431,3931,"tags=52%, list=28%, signal=38%",54107/5425/10714/5985/5982/328/5111/5424/2237/5427/56655,C2
GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS,17,-0.3385149476842705,-0.8555568361078185,0.6545719517207877,1,0.9917033964220897,1441,"tags=18%, list=10%, signal=16%",4067/4609/9518,C5
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,17,-0.3385102766319401,-0.8555450305707798,0.6545719517207877,1,0.9917033964220897,669,"tags=12%, list=5%, signal=11%",23409/93649,C5
HP_COLORECTAL_POLYPOSIS,19,-0.3383618515817629,-0.8783192599231674,0.6309194910307794,1,0.9917033964220897,5240,"tags=63%, list=37%, signal=40%",11200/5728/6391/207/4193/10483/7157/8313/9817/5424/6392/6390,C5
BIOCARTA_GLEEVEC_PATHWAY,22,-0.33818154984424065,-0.9095658170850166,0.5854403884795714,1,0.9348200032175431,1060,"tags=18%, list=7%, signal=17%",4609/572/3725/3265,C2
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,73,-0.33806902720537807,-1.1543606322765882,0.1762981958054767,0.7853045634271756,0.7341184145097436,4890,"tags=38%, list=34%, signal=25%",6233/7314/9040/22938/5501/56288/2280/5933/5045/11171/7048/4221/1875/5499/7027/6497/7311/3726/1025/4738/1874/10273/4092/9958/4609/7040/50855/5054,C2
HP_PERIAURICULAR_SKIN_PITS,39,-0.3379663036345971,-1.02624903041008,0.39896574733096085,1,0.9917033964220897,458,"tags=8%, list=3%, signal=7%",2627/2702/4286,C5
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,77,-0.33786135105639303,-1.1626291112398939,0.16216743007504142,0.7574019389314577,0.7080344829888786,4034,"tags=42%, list=28%, signal=30%",7874/5432/10987/5431/54107/5425/10714/51138/56949/5985/5982/5111/5424/7311/5437/2965/5440/2873/8533/5435/5427/50813/57461/5439/27339/5438/8178/2966/56655/5441/5436/2073,C2
BIOCARTA_NGF_PATHWAY,17,-0.3375612252255491,-0.8560871218959034,0.6549881458623414,1,0.9348200032175431,634,"tags=18%, list=4%, signal=17%",8818/3725/3265,C2
ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN,61,-0.33754146275207164,-1.1175242066075157,0.23734498089072614,0.8808274029042393,0.8234150756170412,1925,"tags=21%, list=13%, signal=19%",1371/5292/1316/1390/3638/341/8870/3725/4502/22809/1728/3385/284,C2
GOCC_TRANSCRIPTION_FACTOR_TFIID_COMPLEX,30,-0.3372544646476083,-0.9707567312501699,0.4960746768788894,1,0.9917033964220897,5058,"tags=50%, list=35%, signal=32%",2962/10629/2071/51616/2959/27097/2958/6875/6879/2960/6883/6877/83860/6884/2966,C5
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,43,-0.3370142042435652,-1.0451668714978006,0.36615384615384616,1,0.9917033964220897,26,"tags=14%, list=0%, signal=14%",9183/9319/55055/9587/25906/56155,C5
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS,24,-0.3368221530827151,-0.9248913659250403,0.5649508738370577,1,0.9348200032175431,2443,"tags=42%, list=17%, signal=35%",8813/10195/8818/29925/79087/22845/54344/1798/56052/9526,C2
GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE,17,-0.33676577128175955,-0.8511359978583877,0.6610365830873286,1,0.9917033964220897,110,"tags=24%, list=1%, signal=23%",6810/5864/116841/10814,C5
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN,329,-0.3366563666406217,-1.3748181255897105,8.136971155467119e-4,0.028366015019837425,0.026517118252113298,3240,"tags=38%, list=23%, signal=30%",55651/5982/9156/219/8208/9415/6307/23310/2618/3336/10189/284098/127281/4171/6875/11164/990/3015/50628/57650/890/51053/7372/27304/3930/10602/3949/10938/9319/51194/27341/54517/54931/9368/6637/3157/83605/6319/7097/56997/55388/23753/51514/2237/90417/51154/2288/10113/4174/56652/10102/993/84908/79077/79801/2194/6839/6713/6924/10808/4173/51388/898/5292/195828/8140/22824/1503/10682/5427/39/10785/6241/4605/7277/1718/705/9088/220042/55720/83858/4175/10598/220/124402/64216/10217/3638/93081/1717/60673/55859/2118/3422/9816/55646/56902/6941/10969/4609/54962/143244/23180/2180/1802/65083/56915/6183/54512/221143/23223/7037/51491/2171/1595/28231/92745/27349/7903/60386/4282/85329/9134/91319/85455/239,C2
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,28,-0.3364971642892424,-0.9542960135136017,0.5198562609416751,1,0.9917033964220897,676,"tags=21%, list=5%, signal=20%",220042/51499/596/4282/1032/960,C5
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,53,-0.33648261468143537,-1.085690461036206,0.29464224463195443,1,0.9917033964220897,519,"tags=11%, list=4%, signal=11%",23171/255738/23072/65266/55800/29098,C5
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,68,-0.3364588555146339,-1.1353790345761603,0.20513478818998715,0.8261072930846303,0.7722616223794098,1060,"tags=16%, list=7%, signal=15%",4609/5443/7040/596/3570/3976/8651/3662/7133/1026/301,C2
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,40,-0.33630189346028383,-1.02641764249167,0.39840704965260126,1,0.9917033964220897,1587,"tags=20%, list=11%, signal=18%",4860/5142/3704/7378/56952/254552/5144/4907,C5
WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE,20,-0.3362968766492624,-0.885446158288263,0.6211265332472563,1,0.9348200032175431,4553,"tags=60%, list=32%, signal=41%",142/4190/10135/2805/1994/4191/7157/3159/2539/2806/5970/5925,C2
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,161,-0.33626056065462023,-1.2782533612324052,0.023729759910664432,0.316815536561942,0.29616550090820226,5499,"tags=71%, list=39%, signal=44%",6189/6125/6168/6129/9978/55110/7316/6175/6191/6143/6159/6208/6229/6144/6203/6224/6137/6169/6161/9349/6147/6235/6217/6132/6233/6201/6188/7314/6222/6165/6141/9045/6157/6128/6187/6223/6142/6170/6134/6176/6171/6207/5710/6209/9939/6206/11224/6181/26986/6227/51065/6152/6210/5707/2107/5684/5685/5694/10921/51121/5711/6923/2197/5688/5706/6158/6193/6234/2935/5708/5718/6155/5692/5705/6166/7979/5717/4686/25873/8453/5690/5700/6921/4116/5719/5713/5689/7311/5714/5695/9861/5709/5702/10213/5693/9775/5682/9491/5701/5691/5686/1981/23198/6154/5704/6231/5687/6204/10197/200916/89884/6139/5683/5715/6218,C2
FOROUTAN_PRODRANK_TGFB_EMT_DN,69,-0.33620403235218527,-1.1371250879750117,0.2035306334371755,0.8244078748107017,0.7706729721831082,1182,"tags=13%, list=8%, signal=12%",9194/4254/3714/25840/28231/3248/2034/9518/4286,C2
GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH,54,-0.3361330338316926,-1.0881289146420952,0.2906304423545803,1,0.9917033964220897,552,"tags=13%, list=4%, signal=13%",9421/652/2627/2249/340419/5054/4982,C5
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,22,-0.3361010453307114,-0.9039701369283999,0.5945663094440723,1,0.9348200032175431,542,"tags=14%, list=4%, signal=13%",7311/3730/2249,C2
TERAO_AOX4_TARGETS_SKIN_UP,27,-0.3360755216334367,-0.9465139155572457,0.5296633554083885,1,0.9348200032175431,3208,"tags=37%, list=22%, signal=29%",9774/51699/56270/11211/10621/5036/4234/10452/2810/64978,C2
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,18,-0.3360546383890552,-0.8634072982702516,0.6476913589763355,1,0.9348200032175431,3102,"tags=39%, list=22%, signal=30%",116150/8813/8818/5476/22845/4758/54344,C2
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,17,-0.33597026107472455,-0.8520522866745035,0.661987731908328,1,0.9348200032175431,21,"tags=35%, list=0%, signal=35%",5970/29108/7295/3162/4790/4907,C2
GOMF_THYROID_HORMONE_RECEPTOR_BINDING,27,-0.3359544960384786,-0.9451647671406979,0.5352967829632986,1,0.9917033964220897,4107,"tags=37%, list=29%, signal=26%",10902/2959/7205/3275/23054/6879/2965/10865/9440/10634,C5
GOMF_FATTY_ACID_BINDING,26,-0.33590293639078317,-0.9373174777747997,0.5466227933656455,1,0.9917033964220897,1322,"tags=19%, list=9%, signal=17%",6622/341/80758/2171/174,C5
PID_S1P_META_PATHWAY,19,-0.33580119500467526,-0.8746349792143309,0.6355895454724643,1,0.9348200032175431,1666,"tags=21%, list=12%, signal=19%",8877/2775/2767/53637,C2
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP,49,-0.3357036403205702,-1.0701091150239426,0.3239897832209051,0.9522657553825221,0.8901970765106454,2097,"tags=12%, list=15%, signal=10%",4072/1371/6204/10205/6139/174,C2
VIETOR_IFRD1_TARGETS,21,-0.33566488628710905,-0.89293065721457765,0.6108183764202206,1,0.9348200032175431,1834,"tags=24%, list=13%, signal=21%",10682/200916/55527/6696/54463,C2
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN,20,-0.3356000918385144,-0.8836115726091522,0.624515816655907,1,0.9348200032175431,2584,"tags=45%, list=18%, signal=37%",11140/7345/1025/5970/7295/1019/1020/4609/7040,C2
GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS,40,-0.3355580409354446,-1.024147350918075,0.40224820651866916,1,0.9917033964220897,609,"tags=18%, list=4%, signal=17%",4860/5142/3704/56952/254552/5144/4907,C5
GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION,34,-0.33548857012949623,-0.9909565410174167,0.45902734937281514,1,0.9917033964220897,2444,"tags=32%, list=17%, signal=27%",29108/8772/8767/8140/5142/10865/161882/3113/3265/7098/5144,C5
BIOCARTA_DEATH_PATHWAY,25,-0.33544196897619893,-0.9286439265303658,0.5591746172620369,1,0.9348200032175431,2942,"tags=44%, list=21%, signal=35%",1676/7186/5970/8772/4790/9020/1147/4000/840/1677/596,C2
AMIT_SERUM_RESPONSE_480_MCF10A,31,-0.3353285264876899,-0.9750236422404335,0.48475009838646205,1,0.9348200032175431,1698,"tags=32%, list=12%, signal=28%",55257/55388/51074/1352/23640/29960/8636/10849/4494/8061,C2
WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE,45,-0.33520127631456437,-1.0516414210047584,0.3546365144718245,0.97875995850011,0.9149643875542752,4362,"tags=40%, list=31%, signal=28%",7158/2475/165918/9212/3014/2539/10155/3315/3930/5536/9810/8517/545/10524/4790/1020/8493/4217,C2
HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_UP,21,-0.3349727550064304,-0.8910894600426861,0.6144821340358966,1,0.9348200032175431,5209,"tags=48%, list=36%, signal=30%",55585/1431/8099/3068/84722/5093/55611/57215/79034/8559,C2
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,88,-0.33490817963596126,-1.1782942081571761,0.1360431813174708,1,0.9917033964220897,3446,"tags=52%, list=24%, signal=40%",55471/285521/4719/4706/4711/25813/4716/4708/55572/374291/4718/4702/57001/84275/90871/6341/84233/7386/55863/4713/4715/51287/4712/79072/4722/79133/54949/28958/51204/137682/54539/4714/25880/115209/617/29078/790955/728568/29090/4704/284184/131474/126328/644096/84987/100303755,C5
HOSHIDA_LIVER_CANCER_SUBCLASS_S2,108,-0.33487865078250906,-1.2131276287601431,0.08888245512449335,0.5861216457015973,0.5479182387206387,4043,"tags=33%, list=28%, signal=24%",6223/1434/5597/2969/23509/8729/10985/1653/6152/2091/6894/2976/6635/6193/6741/6155/191/10276/9774/8886/4232/2264/3930/515/10935/23076/3156/24144/23456/22929/6905/2494/3422/1119/174/4907,C2
WP_BLADDER_CANCER,34,-0.3347121283784474,-0.9933481600538401,0.4560565136089757,1,0.9348200032175431,1356,"tags=18%, list=9%, signal=16%",2064/5925/4609/3265/1839/1026,C2
FIGUEROA_AML_METHYLATION_CLUSTER_1_DN,33,-0.3346594774754094,-0.9873947460043171,0.46556025047090566,1,0.9348200032175431,184,"tags=12%, list=1%, signal=12%",29842/8970/8969/113622,C2
GOBP_ORGANELLE_MEMBRANE_FUSION,94,-0.334631730771152,-1.184597031134881,0.1244122965641953,0.9908236415427552,0.9826031705732533,1791,"tags=16%, list=13%, signal=14%",4218/9842/83871/8877/29091/79363/6622/662/5872/302/55647/80183/858/10814/301,C5
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,66,-0.3346214054533951,-1.1247569186464155,0.22414642153644124,1,0.9917033964220897,619,"tags=12%, list=4%, signal=12%",11343/2171/3248/4282/79966/1555/239/301,C5
GOBP_VESICLE_DOCKING,51,-0.3345049039017356,-1.0728552989490254,0.31742021276595744,1,0.9917033964220897,2844,"tags=27%, list=20%, signal=22%",8615/6810/5864/10652/115827/1080/4218/9751/54843/5872/10244/152579/858/10814,C5
NOJIMA_SFRP2_TARGETS_UP,26,-0.3343884133286993,-0.9351230329026234,0.5503973988439307,1,0.9348200032175431,634,"tags=8%, list=4%, signal=7%",3725/63923,C2
GOBP_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,17,-0.3340681444619642,-0.8443180623942902,0.6711632599678636,1,0.9917033964220897,3514,"tags=47%, list=25%, signal=36%",79568/7416/90550/30968/10939/3954/55013/6547,C5
BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_UP,19,-0.3340147565946767,-0.8699819834988898,0.6435526471399851,1,0.9348200032175431,440,"tags=32%, list=3%, signal=31%",9328/57761/29927/9536/1728/117581,C2
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA,16,-0.3340080033584226,-0.8351521027132518,0.684152361305533,1,0.9348200032175431,1902,"tags=25%, list=13%, signal=22%",6502/5292/4609/9429,C2
GOBP_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,28,-0.33399610338543767,-0.9472030787035954,0.5314659541140698,1,0.9917033964220897,1385,"tags=21%, list=10%, signal=19%",3638/341/3692/2171/9104/301,C5
GOMF_TRNA_METHYLTRANSFERASE_ACTIVITY,32,-0.333994402109838,-0.9751248963003658,0.4901795873942512,1,0.9917033964220897,2592,"tags=38%, list=18%, signal=31%",54931/54888/4234/79828/10785/24140/55039/55621/80745/54482/115708/51531,C5
LINDSTEDT_DENDRITIC_CELL_MATURATION_D,43,-0.3339217251557279,-1.037858961306097,0.3781180833881677,1,0.9348200032175431,408,"tags=7%, list=3%, signal=7%",1959/360/301,C2
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,76,-0.3333017163307163,-1.1433585321867012,0.188606037664427,1,0.9917033964220897,213,"tags=11%, list=1%, signal=10%",4621/22998/5144/857/2702/55800/29098/4620,C5
BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP,38,-0.33324652551158623,-1.0119790582580206,0.4242140615537081,1,0.9348200032175431,2630,"tags=21%, list=18%, signal=17%",79573/92703/9891/80146/10067/8195/1119/174,C2
DASU_IL6_SIGNALING_SCAR_UP,29,-0.3332457755581888,-0.9540892159003024,0.5191732002851034,1,0.9348200032175431,1160,"tags=10%, list=8%, signal=10%",3371/115/4907,C2
GOBP_REGULATION_OF_PROTEIN_SUMOYLATION,20,-0.33319304152637486,-0.8753109806332973,0.6377680698967434,1,0.9917033964220897,9527,"tags=100%, list=67%, signal=33%",23551/57178/10362/405/8554/1499/10363/10055/9759/54472/7329/54552/10054/11315/1958/79594/26354/5970/51588,C5
GOBP_ARGININE_METABOLIC_PROCESS,15,-0.3328558530257574,-0.8161362472152127,0.7059901541557368,1,0.9917033964220897,1897,"tags=40%, list=13%, signal=35%",4942/2184/23576/64116/79814/162417,C5
SMIRNOV_RESPONSE_TO_IR_6HR_UP,153,-0.33247501323371936,-1.2568246295775616,0.034518026080286375,0.3773911694587608,0.3527928142477111,1998,"tags=27%, list=14%, signal=23%",8824/740/64393/55270/80271/355/4501/5429/93129/51499/11072/30851/5142/5889/54884/27113/29901/10544/4000/27244/8870/6004/64782/8493/57103/10978/5900/9540/25840/3265/8651/7832/55332/23612/4494/4496/8061/10769/8744/1026/9518,C2
HP_RETINAL_HAMARTOMA,21,-0.33242803077630556,-0.8818893163701568,0.6311864131976815,1,0.9917033964220897,5554,"tags=67%, list=39%, signal=41%",595/1743/5728/6391/6389/207/4149/2271/4191/4771/6392/54949/8402/6390,C5
GOBP_TRANSLATIONAL_ELONGATION,52,-0.3324090834105474,-1.0698296074679692,0.3200540175557056,1,0.9917033964220897,2642,"tags=44%, list=19%, signal=36%",1933/79631/6176/92715/10600/60678/6181/10767/29904/1936/85476/9775/1984/7284/10102/285381/65080/90850/8846/51250/143244/1802/56648,C5
ROSS_AML_WITH_AML1_ETO_FUSION,61,-0.33239760212619046,-1.1004940358013302,0.2640199672412448,0.912166466837542,0.852711459464006,786,"tags=28%, list=6%, signal=26%",10791/6195/81552/56954/4072/23052/3708/55859/11047/83988/3669/28231/27185/7462/3936/857/3017,C2
HP_ABNORMAL_CIRCULATING_SERINE_FAMILY_AMINO_ACID_CONCENTRATION,22,-0.3323005125724141,-0.8911399263911972,0.6160988145569095,1,0.9917033964220897,2889,"tags=32%, list=20%, signal=25%",9056/2653/326625/10165/1351/132158/100303755,C5
GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS,61,-0.3322617872930428,-1.1024149169093318,0.25636543284943375,1,0.9917033964220897,2632,"tags=30%, list=18%, signal=24%",8703/89792/8813/9488/51604/8818/9514/27315/54344/27090/8708/6482/6489/7903/29906/79152/5283/26301,C5
GHANDHI_BYSTANDER_IRRADIATION_UP,52,-0.3322438951396963,-1.0716103455059975,0.31748403749490556,0.946886123047569,0.8851680885939754,954,"tags=21%, list=7%, signal=20%",1844/64116/26499/646309/79772/3976/4495/4493/9586/4496/85480,C2
GOBP_ADP_METABOLIC_PROCESS,70,-0.3322174652710801,-1.1255668036014537,0.21685589519650655,1,0.9917033964220897,1304,"tags=14%, list=9%, signal=13%",51422/51548/3692/4609/572/57103/226/203/11182/4907,C5
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,21,-0.3321672356778448,-0.883626259927797,0.6266672155442121,1,0.9348200032175431,3158,"tags=33%, list=22%, signal=26%",9415/11332/6319/55432/30/54898/79966,C2
ONO_AML1_TARGETS_DN,19,-0.3321166542113042,-0.8650381454086037,0.6504119525367603,1,0.9348200032175431,3248,"tags=32%, list=23%, signal=24%",8835/975/3566/23765/1390/3662,C2
GOBP_KINETOCHORE_ORGANIZATION,23,-0.33198968863905604,-0.9001344465113468,0.602732194214177,1,0.9917033964220897,1669,"tags=13%, list=12%, signal=12%",55839/201254/378708,C5
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10,66,-0.33198949430521046,-1.1152411436153566,0.2351964122581181,0.8773011438740999,0.8201186581391403,4776,"tags=59%, list=33%, signal=40%",8666/64924/132/51569/100287932/6749/821/10063/3939/27101/5685/10574/7417/5052/29101/79002/6741/10946/10959/29927/25874/3336/8721/51186/8615/5111/2286/1603/2653/8834/54888/2288/5905/64976/5435/5441/83743/10263/64645,C2
